2.27086, 1.63227, -0.99576, -1.85250, 0.00367, -0.14660
2.28545, 1.62334, -0.98796, -1.84449, 0.00366, -0.09282
2.30065, 1.61470, -0.98107, -1.83753, 0.00367, -0.03747
2.31711, 1.60721, -0.97600, -1.83265, 0.00367, 0.01844
2.33389, 1.59954, -0.97136, -1.82830, 0.00368, 0.07598
2.35056, 1.59115, -0.96663, -1.82382, 0.00369, 0.13370
2.36839, 1.58364, -0.96346, -1.82118, 0.00371, 0.19314
2.38689, 1.57633, -0.96118, -1.81960, 0.00371, 0.25563
2.40578, 1.56885, -0.95941, -1.81867, 0.00368, 0.32183
2.42558, 1.56182, -0.95881, -1.81921, 0.00364, 0.39387
2.44542, 1.55416, -0.95824, -1.81986, 0.00360, 0.46976
2.46467, 1.54508, -0.95685, -1.81963, 0.00357, 0.54750
2.48330, 1.53445, -0.95457, -1.81856, 0.00354, 0.63371
2.50112, 1.52205, -0.95113, -1.81635, 0.00347, 0.72867
2.51813, 1.50808, -0.94667, -1.81290, 0.00338, 0.82060
2.53535, 1.49456, -0.94295, -1.80920, 0.00332, 0.86417
2.55505, 1.48402, -0.94277, -1.80875, 0.00312, 0.87552
2.57810, 1.47758, -0.94732, -1.81177, 0.00010, 0.87126
2.60306, 1.47294, -0.95442, -1.81817, -0.00181, 0.86044
2.63013, 1.47020, -0.96428, -1.82938, -0.00070, 0.84785
2.65989, 1.47084, -0.97810, -1.84403, -0.00141, 0.83578
2.68856, 1.46939, -0.99048, -1.85888, 0.00116, 0.82515
2.71757, 1.46853, -1.00378, -1.87276, 0.00017, 0.81639
2.74746, 1.46872, -1.01865, -1.88844, -0.00074, 0.80936
2.77743, 1.46883, -1.03395, -1.90498, -0.00094, 0.80388
2.80700, 1.46815, -1.04899, -1.92163, -0.00037, 0.79971
2.83631, 1.46648, -1.06372, -1.93999, 0.00384, 0.79658
2.86657, 1.46684, -1.08069, -1.95899, 0.00502, 0.79200
2.89774, 1.46912, -1.09984, -1.97982, 0.00531, 0.78734
2.93070, 1.47531, -1.12300, -2.00471, 0.00523, 0.78211
2.96360, 1.48251, -1.14731, -2.03054, 0.00501, 0.77219
2.99600, 1.49008, -1.17215, -2.05656, 0.00477, 0.75464
3.02840, 1.49941, -1.19875, -2.08407, 0.00454, 0.72641
3.05962, 1.50795, -1.22477, -2.11049, 0.00427, 0.68713
3.08769, 1.50963, -1.24472, -2.13254, 0.00384, 0.63823
3.11369, 1.50560, -1.25772, -2.15706, -0.00098, 0.58409
3.13914, 1.49939, -1.26600, -2.18545, -0.00576, 0.52454
3.16476, 1.49292, -1.27111, -2.21684, -0.00904, 0.45899
3.19218, 1.49257, -1.27823, -2.25048, -0.01639, 0.38658
3.21941, 1.49142, -1.28167, -2.28004, -0.02549, 0.30674
3.24584, 1.48700, -1.27966, -2.30311, -0.03472, 0.21878
3.27156, 1.48012, -1.27301, -2.31832, -0.04508, 0.12211
3.29635, 1.47038, -1.26167, -2.32533, -0.05517, 0.01627
3.32015, 1.45775, -1.24619, -2.32613, -0.06211, -0.09925
3.34450, 1.44780, -1.23152, -2.32392, -0.06880, -0.22484
3.37026, 1.44225, -1.21970, -2.32243, -0.07393, -0.36079
3.39693, 1.43875, -1.20948, -2.32301, -0.07501, -0.50748
3.42304, 1.43365, -1.19825, -2.32291, -0.07470, -0.66478
3.45006, 1.43098, -1.18960, -2.32454, -0.07577, -0.82438
3.47648, 1.42464, -1.17906, -2.32724, -0.07509, -0.90957
3.50116, 1.41227, -1.16451, -2.32966, -0.07065, -0.93413
3.52494, 1.39734, -1.14853, -2.33187, -0.06544, -0.92861
3.54726, 1.37934, -1.13039, -2.33226, -0.06024, -0.90888
3.57001, 1.36270, -1.11396, -2.33388, -0.05629, -0.87939
3.59313, 1.34694, -1.09889, -2.33726, -0.05175, -0.84877
3.61738, 1.33350, -1.08644, -2.34314, -0.04741, -0.81982
3.64153, 1.31998, -1.07438, -2.34855, -0.04469, -0.78863
3.66575, 1.30654, -1.06292, -2.35450, -0.04201, -0.75981
3.69037, 1.29359, -1.05251, -2.36162, -0.03928, -0.72956
3.71446, 1.27960, -1.04164, -2.36796, -0.03720, -0.69831
3.74009, 1.26826, -1.03368, -2.37595, -0.03710, -0.67189
3.76561, 1.25647, -1.02586, -2.38379, -0.03767, -0.64379
3.79062, 1.24351, -1.01749, -2.39105, -0.03828, -0.61729
3.81683, 1.23220, -1.01129, -2.40061, -0.03843, -0.59777
3.84373, 1.22169, -1.00637, -2.41110, -0.03902, -0.58373
3.87051, 1.21099, -1.00157, -2.41969, -0.04278, -0.57672
3.89783, 1.20099, -0.99784, -2.42803, -0.04846, -0.57780
3.92555, 1.19130, -0.99489, -2.43656, -0.05486, -0.58686
3.95212, 1.17957, -0.99042, -2.44290, -0.06211, -0.60460
3.97794, 1.16637, -0.98502, -2.44792, -0.06975, -0.63015
4.00472, 1.15416, -0.98119, -2.45497, -0.07625, -0.66427
4.03264, 1.14331, -0.97919, -2.46354, -0.08279, -0.70962
4.06206, 1.13434, -0.97952, -2.47424, -0.08914, -0.76623
4.09435, 1.12934, -0.98423, -2.48813, -0.09756, -0.81935
4.12421, 1.11968, -0.98547, -2.50001, -0.10517, -0.84102
4.15089, 1.10425, -0.98212, -2.50913, -0.11077, -0.84505
4.17852, 1.09000, -0.98039, -2.51824, -0.11949, -0.84075
4.20578, 1.07476, -0.97828, -2.52653, -0.12921, -0.83323
4.23318, 1.05942, -0.97658, -2.53448, -0.14029, -0.82506
4.26038, 1.04332, -0.97473, -2.54208, -0.15176, -0.81750
4.28721, 1.02637, -0.97254, -2.54848, -0.16474, -0.81102
4.31443, 1.00976, -0.97112, -2.55440, -0.17980, -0.80573
4.34062, 0.99104, -0.96834, -2.55990, -0.19344, -0.80155
4.36615, 0.97076, -0.96475, -2.56529, -0.20599, -0.79834
4.39155, 0.94995, -0.96119, -2.57035, -0.21918, -0.79589
4.41507, 0.92594, -0.95512, -2.57332, -0.23195, -0.79404
4.43726, 0.89968, -0.94740, -2.57458, -0.24501, -0.79269
4.46110, 0.87563, -0.94224, -2.57703, -0.26023, -0.79166
4.48646, 0.85342, -0.93940, -2.58099, -0.27668, -0.79090
4.51096, 0.82941, -0.93551, -2.58494, -0.29159, -0.79038
4.53622, 0.80595, -0.93280, -2.59031, -0.30607, -0.79002
4.56370, 0.78526, -0.93332, -2.59785, -0.32210, -0.78977
4.59205, 0.76528, -0.93517, -2.60694, -0.33774, -0.78961
4.62080, 0.74536, -0.93770, -2.61686, -0.35317, -0.78950
4.64657, 0.72076, -0.93631, -2.62372, -0.36768, -0.78942
4.66820, 0.68994, -0.92944, -2.62614, -0.38113, -0.78937
4.68840, 0.65695, -0.92088, -2.62643, -0.39559, -0.78932
4.70803, 0.62301, -0.91185, -2.62584, -0.41087, -0.78929
4.72708, 0.58802, -0.90230, -2.62496, -0.42594, -0.78926
4.74527, 0.55157, -0.89190, -2.62397, -0.43997, -0.78925
4.77624, 0.55099, -0.90323, -2.62305, -0.45542, -0.78925
4.82239, 0.59243, -0.94094, -2.62229, -0.47865, -0.78316
4.87348, 0.65194, -0.99066, -2.62170, -0.51120, -0.76492
4.92279, 0.71609, -1.04309, -2.62130, -0.54708, -0.73463
4.96959, 0.78434, -1.09790, -2.62095, -0.58658, -0.69214
5.01053, 0.85532, -1.15282, -2.62055, -0.62806, -0.63791
5.04081, 0.92709, -1.20421, -2.62014, -0.66927, -0.57224
5.06341, 0.99834, -1.25287, -2.61974, -0.70941, -0.49490
5.08004, 1.06698, -1.29848, -2.61949, -0.74683, -0.40798
5.09246, 1.13645, -1.34408, -2.61935, -0.78529, -0.31243
5.10118, 1.20669, -1.38992, -2.61922, -0.82452, -0.21206
5.10637, 1.27484, -1.43422, -2.61902, -0.86170, -0.10710
5.10832, 1.33890, -1.47563, -2.61815, -0.89598, 0.00688
5.10796, 1.39674, -1.51288, -2.61743, -0.92383, 0.12687
5.10659, 1.44723, -1.54549, -2.61901, -0.94111, 0.25417
5.10470, 1.48790, -1.57146, -2.62006, -0.94971, 0.39260
5.10253, 1.52061, -1.59198, -2.61914, -0.95380, 0.54125
5.10048, 1.54433, -1.60610, -2.61477, -0.95383, 0.69077
5.09928, 1.55856, -1.61342, -2.60805, -0.94668, 0.82589
5.09863, 1.57057, -1.61916, -2.60207, -0.93237, 0.89457
5.09878, 1.58010, -1.62337, -2.59853, -0.90925, 0.91312
5.10059, 1.57871, -1.61973, -2.59441, -0.87437, 0.90715
5.10424, 1.56451, -1.60598, -2.58660, -0.83696, 0.88965
5.10946, 1.54601, -1.58842, -2.57976, -0.80042, 0.86317
5.11657, 1.52765, -1.57067, -2.57882, -0.76037, 0.82775
5.12538, 1.51040, -1.55335, -2.58262, -0.71826, 0.78338
5.13562, 1.49532, -1.53716, -2.58956, -0.67651, 0.72997
5.14717, 1.48497, -1.52399, -2.59908, -0.63758, 0.66721
5.16004, 1.47366, -1.50931, -2.60744, -0.59959, 0.59511
5.17387, 1.45342, -1.48682, -2.61001, -0.55975, 0.51369
5.18835, 1.43118, -1.46182, -2.60916, -0.52126, 0.42289
5.20351, 1.40828, -1.43552, -2.60716, -0.48129, 0.32251
5.21860, 1.38283, -1.40608, -2.59954, -0.44330, 0.21269
5.23460, 1.36405, -1.38086, -2.59109, -0.41011, 0.09322
5.25042, 1.34147, -1.35214, -2.58146, -0.37056, -0.03635
5.26416, 1.31149, -1.31650, -2.56321, -0.33189, -0.17599
5.27895, 1.29325, -1.28996, -2.54648, -0.30459, -0.31799
5.29836, 1.29535, -1.28025, -2.53975, -0.28782, -0.45017
5.31799, 1.29799, -1.27156, -2.53399, -0.27137, -0.57524
5.33744, 1.29979, -1.26271, -2.52801, -0.25541, -0.69338
5.35678, 1.30091, -1.25390, -2.52211, -0.23996, -0.79857
5.37569, 1.29941, -1.24391, -2.51677, -0.22390, -0.85622
5.39387, 1.29469, -1.23213, -2.51123, -0.20712, -0.87415
5.41023, 1.28442, -1.21632, -2.50267, -0.18978, -0.87210
5.42707, 1.27593, -1.20246, -2.49475, -0.17507, -0.85739
5.44349, 1.26645, -1.18824, -2.48596, -0.16176, -0.83059
5.45946, 1.25597, -1.17365, -2.47651, -0.14932, -0.79465
5.47517, 1.24468, -1.15893, -2.46760, -0.13609, -0.75013
5.49054, 1.23211, -1.14385, -2.46039, -0.11977, -0.69593
5.50473, 1.21593, -1.12660, -2.45600, -0.09522, -0.63773
5.51934, 1.20032, -1.11065, -2.45577, -0.06585, -0.57773
5.53580, 1.18831, -1.09861, -2.46045, -0.03486, -0.51417
5.55362, 1.17868, -1.08941, -2.46857, -0.00303, -0.44578
5.57489, 1.17637, -1.08682, -2.47777, 0.01950, -0.37527
5.59873, 1.18000, -1.08915, -2.48321, 0.02773, -0.30844
5.62139, 1.18158, -1.08959, -2.48241, 0.02879, -0.24559
5.64244, 1.17979, -1.08727, -2.47693, 0.02652, -0.18190
5.66261, 1.17571, -1.08340, -2.46938, 0.02302, -0.11105
5.68318, 1.17166, -1.08024, -2.46270, 0.01936, -0.02978
5.70367, 1.16667, -1.07692, -2.45632, 0.01601, 0.06184
5.72365, 1.15992, -1.07269, -2.44961, 0.01317, 0.16375
5.74312, 1.15140, -1.06756, -2.44262, 0.01086, 0.27686
5.76246, 1.14188, -1.06222, -2.43601, 0.00903, 0.40146
5.78210, 1.13210, -1.05736, -2.43041, 0.00762, 0.53746
5.80222, 1.12238, -1.05329, -2.42609, 0.00655, 0.68471
5.82311, 1.11330, -1.05048, -2.42334, 0.00575, 0.83757
5.84519, 1.10681, -1.04992, -2.42108, 0.00516, 0.91904
5.86801, 1.10189, -1.05079, -2.41878, 0.00472, 0.94152
5.89170, 1.09836, -1.05325, -2.41738, 0.00439, 0.93499
5.91741, 1.09797, -1.05912, -2.41911, 0.00417, 0.91607
5.94383, 1.09850, -1.06631, -2.42197, 0.00401, 0.88851
5.97197, 1.10190, -1.07659, -2.42762, 0.00386, 0.84966
5.99952, 1.10407, -1.08614, -2.43220, 0.00371, 0.79939
6.02209, 1.09663, -1.08715, -2.42715, 0.00216, 0.73717
6.03951, 1.07908, -1.07925, -2.41264, 0.00014, 0.66298
6.04860, 1.04542, -1.05707, -2.38913, 0.00058, 0.57791
6.05214, 1.00132, -1.02497, -2.36808, 0.00131, 0.48520
6.05891, 0.96256, -0.99685, -2.35884, 0.00164, 0.38467
6.07202, 0.93334, -0.97658, -2.36117, 0.00083, 0.27576
6.09506, 0.91869, -0.96878, -2.37343, -0.00603, 0.15796
6.12411, 0.91249, -0.96762, -2.38792, -0.01821, 0.03083
6.15315, 0.90573, -0.96465, -2.39768, -0.03182, -0.10606
6.18068, 0.89597, -0.95825, -2.40371, -0.04338, -0.25325
6.21053, 0.88914, -0.95483, -2.41178, -0.05540, -0.41115
6.24161, 0.88363, -0.95333, -2.42204, -0.06658, -0.58002
6.27424, 0.87969, -0.95417, -2.43613, -0.07488, -0.75788
6.30661, 0.87419, -0.95476, -2.45249, -0.08062, -0.90115
6.33800, 0.86550, -0.95412, -2.47160, -0.08381, -0.95470
6.36715, 0.85233, -0.95056, -2.49123, -0.08365, -0.96069
6.39008, 0.82936, -0.93866, -2.50722, -0.07709, -0.94462
6.41605, 0.81049, -0.93152, -2.52778, -0.07112, -0.92038
6.44497, 0.79540, -0.92886, -2.55304, -0.06481, -0.89519
6.47236, 0.77768, -0.92456, -2.57944, -0.05402, -0.87232
6.50030, 0.76035, -0.92148, -2.60873, -0.04040, -0.85286
6.52461, 0.73796, -0.91406, -2.63499, -0.02498, -0.83707
6.53831, 0.70229, -0.89322, -2.64563, -0.01425, -0.82477
6.54979, 0.66531, -0.87028, -2.64771, -0.01437, -0.81533
6.56195, 0.63047, -0.84892, -2.64567, -0.02378, -0.80821
6.57576, 0.59844, -0.83019, -2.64201, -0.04001, -0.80296
6.59004, 0.56739, -0.81262, -2.63804, -0.05858, -0.79912
6.60350, 0.53565, -0.79471, -2.63436, -0.07615, -0.79632
6.61660, 0.50374, -0.77699, -2.63121, -0.09320, -0.79430
6.62970, 0.47203, -0.75982, -2.62860, -0.11026, -0.79284
6.64255, 0.44023, -0.74293, -2.62652, -0.12694, -0.79180
6.65727, 0.41372, -0.72949, -2.62494, -0.14293, -0.79106
6.68390, 0.41937, -0.73496, -2.62375, -0.15462, -0.79049
6.71762, 0.44230, -0.75124, -2.62272, -0.16626, -0.78793
6.75637, 0.47140, -0.77364, -2.62181, -0.18660, -0.78040
6.79792, 0.50431, -0.79991, -2.62109, -0.21297, -0.76654
6.84195, 0.54135, -0.83013, -2.62057, -0.24553, -0.74374
6.88850, 0.58345, -0.86488, -2.62030, -0.28518, -0.70978
6.93656, 0.63037, -0.90361, -2.62023, -0.33086, -0.66797
6.98336, 0.67883, -0.94315, -2.62025, -0.37748, -0.62462
7.02765, 0.72684, -0.98181, -2.62023, -0.42253, -0.58002
7.06907, 0.77346, -1.01891, -2.61980, -0.46560, -0.53442
7.10670, 0.81596, -1.05241, -2.61927, -0.50289, -0.48969
7.14136, 0.85474, -1.08290, -2.61912, -0.53445, -0.44847
7.17361, 0.89026, -1.11087, -2.61910, -0.56143, -0.41215
7.20291, 0.92004, -1.13451, -2.61907, -0.58142, -0.37864
7.22915, 0.94276, -1.15281, -2.61802, -0.59463, -0.34727
7.25476, 0.96424, -1.17060, -2.61763, -0.60598, -0.31399
7.27911, 0.98311, -1.18662, -2.61585, -0.61697, -0.27768
7.30043, 0.99378, -1.19634, -2.61004, -0.62520, -0.23552
7.32007, 0.99915, -1.20236, -2.60257, -0.63100, -0.18237
7.33947, 1.00413, -1.20848, -2.59381, -0.63956, -0.11980
7.35799, 1.00575, -1.21250, -2.58466, -0.64596, -0.04856
7.37479, 0.99999, -1.21150, -2.57578, -0.64458, 0.03202
7.39191, 0.99300, -1.21051, -2.57057, -0.63765, 0.12296
7.41029, 0.98803, -1.21210, -2.56973, -0.62806, 0.22408
7.42879, 0.98298, -1.21416, -2.56906, -0.61928, 0.33198
7.44673, 0.97579, -1.21503, -2.56748, -0.61058, 0.44796
7.46075, 0.96000, -1.20977, -2.56709, -0.59753, 0.57392
7.45896, 0.91693, -1.18322, -2.56955, -0.57736, 0.70467
7.44967, 0.86339, -1.14763, -2.57324, -0.54799, 0.83192
7.43538, 0.80369, -1.10624, -2.57676, -0.50661, 0.89262
7.41708, 0.74022, -1.06142, -2.58222, -0.45392, 0.90802
7.39630, 0.67744, -1.01677, -2.58995, -0.39616, 0.90144
7.37439, 0.62163, -0.97484, -2.59541, -0.33709, 0.88610
7.35884, 0.58941, -0.94642, -2.59793, -0.28224, 0.86851
7.35215, 0.57691, -0.93290, -2.60496, -0.23317, 0.84484
7.35186, 0.57625, -0.92929, -2.61714, -0.18586, 0.80937
7.34822, 0.57222, -0.92184, -2.62520, -0.13647, 0.76244
7.33816, 0.55959, -0.90487, -2.62798, -0.08030, 0.70582
7.32573, 0.54338, -0.88242, -2.62816, -0.02311, 0.64195
7.31742, 0.53204, -0.86290, -2.62717, 0.02359, 0.57039
7.32327, 0.53757, -0.85794, -2.62592, 0.04391, 0.49053
7.33481, 0.54874, -0.85684, -2.61996, 0.04867, 0.40203
7.34538, 0.55727, -0.85144, -2.60555, 0.04591, 0.30459
7.35639, 0.56480, -0.84384, -2.58662, 0.04009, 0.19791
7.36957, 0.57340, -0.83663, -2.56700, 0.03353, 0.08168
7.38231, 0.58031, -0.82723, -2.54505, 0.02732, -0.04237
7.39601, 0.58768, -0.81876, -2.52433, 0.02194, -0.17168
7.41265, 0.59773, -0.81392, -2.50759, 0.01752, -0.30673
7.42978, 0.60770, -0.80975, -2.49199, 0.01390, -0.44162
7.44824, 0.61835, -0.80725, -2.47880, 0.01105, -0.56591
7.46636, 0.62786, -0.80441, -2.46606, 0.00889, -0.67692
7.48607, 0.63829, -0.80354, -2.45588, 0.00717, -0.77469
7.50673, 0.64868, -0.80384, -2.44804, 0.00586, -0.83796
7.52723, 0.65783, -0.80403, -2.44134, 0.00481, -0.86026
7.54796, 0.66636, -0.80454, -2.43559, 0.00390, -0.86168
7.56956, 0.67521, -0.80609, -2.42998, 0.00097, -0.85170
7.59127, 0.68369, -0.80778, -2.42314, -0.00468, -0.83312
7.61142, 0.68970, -0.80767, -2.41582, -0.00839, -0.80834
7.63122, 0.69471, -0.80715, -2.40837, -0.01156, -0.78550
7.64992, 0.69787, -0.80537, -2.40024, -0.01379, -0.76212
7.66895, 0.70061, -0.80399, -2.39361, -0.01423, -0.73739
7.68939, 0.70410, -0.80429, -2.38948, -0.01323, -0.71431
7.70923, 0.70638, -0.80389, -2.38441, -0.01267, -0.69066
7.72822, 0.70722, -0.80252, -2.37797, -0.01271, -0.66812
7.74700, 0.70690, -0.80090, -2.37345, -0.00924, -0.64254
7.76602, 0.70603, -0.79958, -2.37023, -0.00440, -0.60990
7.78389, 0.70312, -0.79692, -2.36718, 0.00286, -0.57406
7.80312, 0.70124, -0.79587, -2.36386, 0.00686, -0.53712
7.82318, 0.69974, -0.79581, -2.35997, 0.00792, -0.49345
7.84208, 0.69646, -0.79439, -2.35417, 0.00773, -0.44263
7.86304, 0.69461, -0.79539, -2.35070, 0.00706, -0.38519
7.88738, 0.69548, -0.80035, -2.35142, 0.00630, -0.31913
7.91158, 0.69536, -0.80546, -2.35372, 0.00556, -0.24698
7.91783, 0.67332, -0.79405, -2.35881, 0.00487, -0.17207
7.91714, 0.64235, -0.77821, -2.37260, 0.00438, -0.10107
7.92392, 0.61874, -0.77167, -2.39618, 0.00402, -0.04202
7.93816, 0.60226, -0.77413, -2.42865, 0.00359, 0.00594
7.96022, 0.59344, -0.78607, -2.47038, 0.00307, 0.04224
7.99053, 0.59339, -0.80830, -2.52212, 0.00268, 0.06601
8.02746, 0.60160, -0.83957, -2.58246, 0.00244, 0.07712
8.06507, 0.61252, -0.87327, -2.64487, 0.00234, 0.07577
8.07848, 0.59556, -0.87734, -2.67504, -0.00402, 0.06376
8.07325, 0.55616, -0.85841, -2.68235, -0.01229, 0.04937
8.05172, 0.49860, -0.82108, -2.67842, -0.01038, 0.03642
8.02597, 0.44555, -0.78191, -2.67028, 0.00208, 0.01810
8.01378, 0.42331, -0.76215, -2.66120, 0.01115, -0.00311
8.01359, 0.42109, -0.75771, -2.65270, 0.01034, -0.01833
8.02410, 0.43269, -0.76577, -2.64549, -0.00288, -0.02341
8.04291, 0.45357, -0.78334, -2.63964, -0.02819, -0.01649
8.06883, 0.48279, -0.80950, -2.63503, -0.06544, -0.00024
8.10077, 0.52063, -0.84391, -2.63148, -0.11434, 0.02511
8.13502, 0.56404, -0.88315, -2.62880, -0.16979, 0.06157
8.16668, 0.60700, -0.92155, -2.62676, -0.22314, 0.10856
8.19686, 0.65110, -0.96054, -2.62523, -0.27656, 0.16021
8.22649, 0.69834, -1.00175, -2.62414, -0.33253, 0.21234
8.25381, 0.74595, -1.04282, -2.62336, -0.38744, 0.26369
8.27847, 0.79301, -1.08309, -2.62278, -0.44036, 0.31353
8.30093, 0.84039, -1.12334, -2.62233, -0.49267, 0.36231
8.32054, 0.88598, -1.16199, -2.62197, -0.54187, 0.40787
8.33750, 0.92963, -1.19906, -2.62164, -0.58816, 0.45177
8.35266, 0.97681, -1.23685, -2.62140, -0.63193, 0.49592
8.36518, 1.02817, -1.27360, -2.62127, -0.66708, 0.54571
8.37438, 1.07602, -1.30588, -2.62108, -0.69281, 0.60361
8.38094, 1.11979, -1.33443, -2.62077, -0.71218, 0.66681
8.38595, 1.16406, -1.36294, -2.62042, -0.73074, 0.73236
