timestep,mean,lower,upper,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50,run_51,run_52,run_53,run_54,run_55,run_56,run_57,run_58,run_59,run_60,run_61,run_62,run_63,run_64,run_65,run_66,run_67,run_68,run_69,run_70,run_71,run_72,run_73,run_74,run_75,run_76,run_77,run_78,run_79,run_80,run_81,run_82,run_83,run_84,run_85,run_86,run_87,run_88,run_89,run_90,run_91,run_92,run_93,run_94,run_95,run_96,run_97,run_98,run_99
243,51.656250798825255,48.56099476324307,54.75150683440744,52.06792033416003,52.92348752820209,50.19393034191631,52.71367116711085,51.81763141878621,49.7145875919502,57.4761083540219,51.436792277992794,53.72856634187615,51.954120882311386,50.2936748475542,39.28662568132038,55.763076898241366,51.31934187471905,54.422345360946615,56.26847613235515,51.517906619069116,53.1100892453799,51.97673119093982,55.02819288522672,54.721257920741195,57.1914415146259,52.89243174665034,51.59279719687284,48.687630521188986,52.23686023260188,48.24854481964129,46.84380990447572,52.575653051290956,49.84846799901366,54.2029859122589,52.738921681282406,49.04521936523466,48.235886764762974,52.95221477287702,48.1648270149719,57.65074194098144,54.02402804786375,49.46172314766148,53.40026222486351,47.39954282715967,49.72941420291534,54.563913706903364,52.11720186011798,48.62775628926496,52.98123306184874,47.308031619474434,47.90752312384905,53.53680242950369,52.6332354989919,55.647698696148595,51.80732072177241,45.67399442040546,49.972664674020656,54.51914684688589,50.16416574758103,56.00153465604897,57.77924284150453,49.0618212472316,48.641369187090255,57.486158307159684,51.66220855673658,49.907438339142516,53.142359999944084,51.347247539425396,54.31789192055617,53.58151659337514,47.32798724498354,48.59181902418881,52.14502285565354,56.49358715730425,52.10297756880008,45.80281756598449,47.667749786098376,54.598095726234305,50.15242818289326,54.728498004091136,50.30196334560327,49.65452767686237,51.14038723502256,50.01076317495934,55.42495887802876,51.45858462402589,50.85590409494062,51.987269613030186,53.44266445437622,48.666927146549,46.43770011099368,50.57436101933241,48.83282719810216,47.704541863018534,55.603323229483344,51.374556367501796,54.310383329675375,51.8048492594793,49.389620012642695,53.429048027065036,54.781119587986986,51.584445715563035,51.995953133053426
244,51.87973593144895,48.77694087729186,54.98253098560604,52.26742524384211,53.11230824492063,50.37047513561301,52.9718118851187,52.00178451829116,49.874204904390105,57.710599782055105,51.70809380700421,53.90132523802274,52.149978906844,50.51065930888497,39.56410875872231,56.05787420873184,51.62158187293925,54.68383314470809,56.523902995548596,51.68123443769615,53.39594518194495,52.232974914814164,55.28982423964508,55.00071777358808,57.47141550921228,53.147935617974525,51.816877848003756,48.85538980443098,52.4633004037258,48.478923367559595,47.04066013296969,52.83165252919533,50.110772261247824,54.4499042945366,52.9953952171966,49.2352809675263,48.569831136926986,53.22447960223413,48.42192405828814,57.92616817488654,54.31287644295838,49.697826566919815,53.55136988044375,47.65397094999166,49.910772265001675,54.74648210255788,52.31341081168217,48.83520001084944,53.2055683249738,47.441008447459694,48.16952993269728,53.70294332487659,52.836037714132665,55.9589239979916,52.08276365340718,45.83113459219566,50.153547356303584,54.75556319915287,50.427802447623044,56.18865202495826,58.001265253820414,49.31827065885601,48.87086776290926,57.680339604636444,51.88508170844133,50.054640573541555,53.39510885479886,51.55545481691076,54.57625277118021,53.83621205465728,47.51016057891088,48.74041026796039,52.37126687773385,56.723489456170306,52.3774020687743,46.032271738263,47.88275182254457,54.83801491594854,50.31583147189384,54.97897785598407,50.53501666847321,49.86254721843447,51.271302463906174,50.14214005514984,55.67789138332205,51.68779499505303,51.160144906423255,52.21448474566981,53.62691554077095,48.92106513313854,46.67053900527773,50.73307460840895,49.09352218752949,47.94045315895596,55.771431921979044,51.54851105181805,54.584483041202745,51.96607661593299,49.55532302256624,53.58615446216855,54.98719533223838,51.851256519840895,52.19623851728154
245,52.105123620060496,48.994264170271904,55.21598306984909,52.46985610729874,53.28631335816466,50.5963775803215,53.24768842541364,52.19197512732307,50.034257348499665,57.96488821529017,51.97926288498653,54.08610400764856,52.361605786098316,50.693862873509254,39.84720029784396,56.31368742032894,51.89658709690763,54.915632897577055,56.77296651191891,51.87345318266849,53.66645789216276,52.45851604344278,55.52843875492442,55.27508773999532,57.765677885852725,53.39781513537018,52.02790378609652,49.07327648250949,52.664726598021375,48.701400679942935,47.24603832567305,53.072326496468506,50.36148201693478,54.67471541705964,53.2492176064602,49.42532117506076,48.875051710343904,53.48718154432718,48.6871712726726,58.18980422913314,54.64785193884698,49.928253943824686,53.71783333840218,47.899378271677506,50.067706577623674,54.92194059272957,52.52257247141234,49.046276731862235,53.43324967269745,47.57325535017402,48.41967667643466,53.87398788592215,53.0537670652871,56.24011021870649,52.35990153202329,45.98580545875006,50.34924384486682,55.021291162632785,50.70155820548049,56.38118882831689,58.22135222022597,49.583173347713775,49.08629681227832,57.891428350916556,52.10869694558054,50.206315062408315,53.65187318513906,51.764397087567865,54.83301403169167,54.12363590716247,47.68702610764914,48.89638668103598,52.598932620121936,56.947159707436754,52.65638144064021,46.250664602602875,48.11201909319033,55.09321583934698,50.49895781727023,55.24625444868641,50.75424059834774,50.06697393990222,51.413348652860556,50.295013833001335,55.94217548729668,51.9313142893341,51.45862696308124,52.431894379614555,53.86941166831435,49.17275508590707,46.90506230553589,50.878681846348385,49.33424339548358,48.22662996049807,55.9395080956229,51.74041772194857,54.85011775525137,52.13698517404986,49.7140445477136,53.787666612882106,55.19065642644489,52.11819725490179,52.39303502112047
246,52.33247429149546,49.21556483186153,55.44938375112939,52.63024319641893,53.45139380058042,50.8193981729442,53.55069706386874,52.388311604004365,50.21446093461456,58.22591312396618,52.247441622484686,54.27529446074248,52.606563895607316,50.86379063974287,40.10746164148403,56.55484609599166,52.15400282952831,55.144215669984966,57.01991320213691,52.17384773018409,53.92586828185669,52.675102773941994,55.75523547231564,55.540467647945775,58.06251354299745,53.64508872220346,52.22403794311099,49.28405173469133,52.872659225806025,48.91822958434254,47.49305488035098,53.33232155537739,50.5958669972962,54.941533854744364,53.50416727407429,49.63722855641933,49.15536520262988,53.74231518525378,48.964592615924985,58.44092400711094,54.94995179899942,50.15271737931008,53.87586872425047,48.14301843749036,50.21885013596416,55.08671219306402,52.7472934394551,49.26620194713553,53.66580202594904,47.73403593182417,48.67017378585382,54.06271054792345,53.26897666956594,56.48534778503012,52.637839787785246,46.14340094284564,50.57249240270293,55.25936573170016,50.97927739480806,56.525834334607744,58.43946342578353,49.8445646625562,49.299635540859505,58.1224165991402,52.32052864268396,50.365189733723504,53.90552350139941,51.98707350762568,55.08839119731472,54.42812531104995,47.878866300039924,49.05893341644366,52.82378275343208,57.19353876893575,52.94216443689922,46.46135536005668,48.36936074482313,55.378867722049364,50.72474006230065,55.51299607985969,50.960806247873414,50.263020786269095,51.63385547055548,50.43841794734758,56.20057966343049,52.19034971791972,51.73141076770604,52.6455904541887,54.08785527548079,49.42541656197792,47.16132191713419,51.030139598101435,49.57734470821855,48.49201432731485,56.108804781519076,51.92549863349243,55.10023783644467,52.308120444395435,49.89471298316437,53.97881986624712,55.391316611629904,52.38323092483457,52.58875371837805
247,52.56229790624428,49.44324996853045,55.68134584395811,52.778158763807745,53.61229447295009,51.02415295917157,53.825943171308055,52.58396073307528,50.427532271958654,58.484157985728544,52.50660427162065,54.471391287348915,52.81289717548154,51.02297753127697,40.36258044419296,56.77943660479595,52.39785107136567,55.36414998259125,57.277890058584816,52.45107926374522,54.187863569544426,52.88308125900025,55.9813002606237,55.796308898364266,58.371925438302554,53.8948988685584,52.447116148440706,49.49130161756469,53.100734762429454,49.1355095911486,47.729668663568,53.592520382040796,50.833275168397456,55.172521573281045,53.75673460451397,49.851765921922016,49.42826141710117,54.00760469286782,49.23308531333514,58.67567075988916,55.23152991467142,50.37558403322888,54.04807075448676,48.397337120637125,50.363642070505854,55.24104737432452,52.9741800347724,49.4800488605653,53.94701174156908,47.99182346803708,48.944407760473545,54.248682821310226,53.48155893672109,56.71974348703542,52.91246671685907,46.36849845078363,50.78437630749465,55.49986393975109,51.217054139092895,56.63882219556541,58.655922239616615,50.164653065091,49.52723935029839,58.36389750506265,52.54130539885812,50.53473210406355,54.15092469932811,52.247306265556624,55.34794995294241,54.74086348804614,48.06989533562125,49.244545234895924,53.04720643704876,57.44976250252042,53.25201722020534,46.67380968522228,48.63529192221304,55.647213844095134,50.99990641117965,55.81704015209265,51.16408454786581,50.47657619104872,51.83076391250411,50.61096899933141,56.44529787050071,52.43985259003606,51.99356108378796,52.86571203680544,54.27777007946451,49.68675902306395,47.39741250336034,51.18028313073625,49.82210040153215,48.72758641279185,56.278429454225744,52.1479835604079,55.35882107815981,52.480395080714736,50.083599111763334,54.153316778808716,55.58894604872642,52.67977066064356,52.80836016640879
248,52.795135519133474,49.67509440029447,55.91517663797248,52.93757058839878,53.78975388826765,51.193202373110125,54.0905020221378,52.776613764096915,50.669352564465214,58.74590856297987,52.76965878602983,54.66338222192251,52.99682014954677,51.18635694616056,40.61140900735959,56.99770974256138,52.62195357018096,55.55077973978194,57.55065340268214,52.712121315694894,54.47052812984023,53.084737047944586,56.2259326649809,56.03522933467598,58.678476835203824,54.163997341354865,52.6738069435311,49.70107096471894,53.32878247808938,49.36574832595897,47.97989748080184,53.818266366888594,51.074147794912335,55.395617272133,53.995283148028236,50.07777865220244,49.69611244762506,54.2957348997775,49.49085069237625,58.937329359668965,55.49661377131848,50.615037992596534,54.28289028423035,48.66595059095512,50.51355069293004,55.39928767884395,53.23793556059692,49.688703615122805,54.253844453323254,48.223869538045825,49.22403284778748,54.42939961446221,53.68642506962422,56.94664351869491,53.18107397871292,46.615832025702424,50.977182788014154,55.73400104131843,51.44686651365883,56.75195712732449,58.87065833560148,50.45949120822784,49.75524499600354,58.659645843353594,52.78294510677164,50.79433527794595,54.390984538390605,52.519330476610875,55.60379466101091,55.07480670620911,48.22887934363763,49.525426635591515,53.270763870514415,57.69596543056036,53.57137745661292,46.91296835244504,48.9465876196149,55.87942716523383,51.23690480891124,56.09121581161614,51.35485096485157,50.67322943957585,52.01633087793121,50.784993594808284,56.68438920491906,52.6974735523596,52.247631048336274,53.10171461957237,54.46102788893223,49.94541965443355,47.62621466541141,51.314443586967926,50.12618330751077,48.95342299245135,56.44670565690966,52.4096271931609,55.63146884906064,52.65889767187282,50.28150592427671,54.32654823279744,55.76409274768946,52.97726718270155,53.03518388260026
249,53.02736075066909,49.90450995538926,56.15021154594892,53.07813069432145,53.974447970924366,51.34385418814969,54.34736362474778,53.05229499892985,50.87910572297918,59.05508892872846,53.045480373195495,54.849616106639644,53.17058548664173,51.34948275019699,40.85712951171457,57.21921748229007,52.87686068347667,55.73623715773227,57.82808382256928,52.97048461670657,54.75760503464311,53.29476315992364,56.487111922786596,56.29746354537147,58.96269833779537,54.433131167333656,52.90475894749841,49.91993774593187,53.555809561592625,49.60251501646401,48.21896250153008,54.029187724872656,51.31239099933491,55.615545697666626,54.24129579937624,50.376028844625345,49.96525859975159,54.58480507338005,49.75442297192913,59.20416961557074,55.73761635618285,50.846595945474334,54.53197957469083,48.91055764364059,50.68006117764026,55.587748592782575,53.5364540016288,49.902354106883664,54.527770480794096,48.44830454471335,49.51249833373548,54.62105419618123,53.881703663882824,57.17359725158402,53.46396908830998,46.83067692713268,51.1619673823363,55.956721390360556,51.67338023812933,56.86614776561176,59.085800639284166,50.729460517051706,49.94171776904495,58.943135005485374,53.016730271378705,51.017724234414885,54.64369298051844,52.75691372905561,55.85690542272592,55.37711550917088,48.38522253947951,49.771715776253664,53.47398539795496,57.9374942652295,53.84915242045652,47.149744907453126,49.25477650263484,56.098650399151346,51.46568602623259,56.33999718822673,51.55640559198187,50.85625133109872,52.181893722825365,50.958898212314686,56.86543060817209,52.97765812454127,52.502941818271665,53.3445472263486,54.63791304215043,50.19432248647402,47.8465258693144,51.502114692707146,50.42500697960857,49.16823435632583,56.61235584334184,52.640955777507784,55.90141700308848,52.90649677890998,50.55471570117679,54.5006506153249,55.98048988864816,53.24821768510607,53.27452516144939
250,53.25794873232904,50.13178334370319,56.38411412095489,53.195414721234634,54.1477608547977,51.50131300011278,54.59850198648679,53.32274464602532,51.059983625801614,59.33973769378313,53.317696220024786,54.98300373368554,53.336901363722404,51.521183275209665,41.10829610762299,57.46395469656633,53.13628723279942,55.928255873671574,58.107801562715444,53.223612378228985,55.03912208275203,53.508532644219336,56.75648506484123,56.56386141159564,59.247197265629175,54.703411827365656,53.16057248185807,50.14415236340133,53.77494771611595,49.83148802799039,48.449566652349304,54.24107861543299,51.573720054285715,55.83428726367384,54.49263661033694,50.67131546004735,50.25823789152748,54.87617529800698,50.04530987787651,59.46682238432545,55.99363680339909,51.066765895898854,54.76504890085002,49.11910804609253,50.83681121076036,55.7825621268417,53.79918378976682,50.10851940092853,54.78906236138682,48.6695625210361,49.82612318953163,54.858918610417824,54.097691837210505,57.41216049876181,53.69194912826235,47.03655968961837,51.34352044954213,56.16679439444246,51.90195373599575,56.98085609350348,59.3098456823015,50.98776211911897,50.12456581574845,59.19528867139717,53.23099297470139,51.227544986114395,54.88995989376021,52.98289911141533,56.10825726763614,55.658585035377236,48.54583929564553,49.99798558610085,53.680829439902865,58.17789944373494,54.112337859878664,47.38448517861469,49.53170463744457,56.308314555750556,51.68539613846116,56.57669404997971,51.80238944956934,51.04486809825452,52.338193369236436,51.12258623687765,57.02254990622448,53.290254840822755,52.78721529131159,53.580416230671254,54.81610596542098,50.44932815815722,48.068732790221134,51.690324619392555,50.697748237822,49.37969700201489,56.75831610565548,52.872018955075525,56.14083352399288,53.18066307558634,50.82096097106766,54.66836582377532,56.286700741717915,53.51236800063037,53.56888944595469
251,53.48793115159915,50.3587491509801,56.617113152218195,53.319920964394555,54.37077444644368,51.68395072968314,54.85849721713016,53.57149093668005,51.21545619754093,59.618989316640445,53.56003932584579,55.09567781951982,53.48584360791179,51.762735083677185,41.37102374604036,57.71487888126968,53.40137994718173,56.141326050891266,58.392617858557294,53.47409992274855,55.30100588874181,53.69818681259469,57.03433140929371,56.829365534484694,59.528934317716214,54.96377237962145,53.456468514709016,50.37441175192776,53.95999459142315,50.06231142183238,48.676203071412196,54.45454943007198,51.850293811303715,56.058470169606636,54.729946002050724,50.929746787847954,50.55576219332025,55.179675672242894,50.30476573748907,59.74377124626022,56.25481521203621,51.306775817410376,54.991171890427196,49.32618675672014,50.98086006106716,56.036635584408025,54.05438721221107,50.30373802484732,55.04023916486759,48.8830261152193,50.12232747850892,55.10843489191707,54.358806834303515,57.650002320041594,53.88351903527653,47.23576546161647,51.52681537595225,56.40217641623429,52.12814351164684,57.0953939147971,59.53617505763872,51.23637925505363,50.28813392808498,59.437961731568556,53.445478801387374,51.42630673412199,55.13430728762019,53.2020926369899,56.37476949369772,55.92716589091084,48.728353686606134,50.21104422185088,53.88431734610791,58.42375889287746,54.36571559420373,47.690174947918905,49.79967056127159,56.525518973275496,51.89878586566115,56.798756178675255,52.05485574957872,51.24029058617311,52.50730147379304,51.282200747669,57.174014097792,53.55529492518465,53.08224648459894,53.83948484593796,55.01909591098045,50.7186245037237,48.3122124864413,51.850198847686535,50.95743633928426,49.61396811246271,56.89803029551698,53.10032965392222,56.365425380846894,53.42843378170226,51.07451602476819,54.809042336553965,56.55910602545527,53.768574243776094,53.82767534492774
252,53.71826321242847,50.58634829154445,56.85017813331249,53.46019420816942,54.57861356053023,51.86760865838781,55.1148093472566,53.81279936567216,51.346351106534314,59.880887407803606,53.80203917464591,55.20034705364506,53.613510488200475,51.99742076310298,41.631065130702524,57.95708339902961,53.70197419241159,56.35115602379125,58.67028121935458,53.731173118109645,55.56659399246187,53.90254821582428,57.30653353975933,57.07111103708207,59.80532393805738,55.222340540592654,53.69960914455686,50.657432019351944,54.148909641560955,50.357291077004504,48.90091013386909,54.680513152535326,52.09273185221514,56.30095203141078,54.966803264417045,51.17623534036963,50.84140502509936,55.50001484279258,50.5574326684162,60.036852165967716,56.508333165996376,51.58981441166964,55.21085414756339,49.50832645919768,51.18323558730495,56.34442886878508,54.301401394081665,50.49673261976642,55.2801610065126,49.08965367112236,50.40353366280215,55.33345269686567,54.60716642600516,57.89915675447934,54.063939538004604,47.42726227083809,51.72605446382069,56.63974026847319,52.339277479587494,57.20425424900265,59.73980604220114,51.48992917445584,50.42880164152521,59.67057808955982,53.661941192962175,51.6258450033905,55.351557807981976,53.42748121722154,56.66257134243838,56.18860996257715,48.896379775242764,50.418932625635776,54.151781737039165,58.676694415862144,54.613073074429465,47.97451255667591,50.059971279965886,56.76742518139871,52.11580990927007,57.01512757825759,52.28160727511901,51.514521990545944,52.69077300195304,51.445277043499395,57.324408886158146,53.80957453104476,53.37427409484071,54.137830986296656,55.22605245233352,50.99395183754423,48.565126836054105,52.00218682554177,51.20252105265382,49.856297882596465,57.039832346103985,53.32376782355995,56.583708801194426,53.66680912343141,51.32044671174049,54.96803381895159,56.80388043715142,54.02244167619176,54.07052921767651
253,53.94549178280997,50.810010635528585,57.08097293009135,53.593772687827844,54.76928327030789,52.0541675678619,55.36327104357505,54.04696882014788,51.48614929048082,60.137495158340776,54.04873893712342,55.29448183501154,53.71050449753975,52.199816389527875,41.883387864469526,58.24816734296133,53.97023258473132,56.558482697245246,58.92023868368434,54.00837850623007,55.840006000271686,54.116809860841244,57.55110217506065,57.31055318907593,60.07879355840452,55.50968188802798,53.93240250424516,50.96013090425824,54.37659114215546,50.64529615291754,49.12939793713421,54.93335566860572,52.32050122076081,56.53042809166086,55.183656383458846,51.41914537595792,51.11538551231473,55.782226418882935,50.80498538608434,60.29539067728838,56.773751479635,51.83972967446453,55.4285930105804,49.68106097584361,51.37034513612433,56.617286170810814,54.545248695900156,50.661815178056194,55.53727278052296,49.30934735667303,50.67891857817506,55.55338894651445,54.84754100095956,58.17274524327253,54.240939533112346,47.62139607382818,51.92804135018264,56.86669146884809,52.54655190461735,57.302321168544076,59.9239382740456,51.77117318512346,50.566872641838366,59.89712370896882,53.877398844802336,51.84857204730939,55.565531296433896,53.67567899239778,56.927768549333834,56.46856911097766,49.029242016835255,50.64036454463778,54.412253582868516,58.93000637564144,54.87815838912418,48.230676670266256,50.322344690875056,57.01773224277973,52.35486530504065,57.23334659837921,52.50085878175605,51.78635052596908,52.88056835585376,51.612287303812984,57.479211667983456,54.051444285223575,53.690007230531,54.38591490141746,55.4352752756848,51.23024314447773,48.80963277979441,52.14727884174673,51.45814397519366,50.10351246039814,57.1866405964459,53.54331906824557,56.803331996531696,53.894742710060726,51.559746699524,55.14120095024221,57.03408061854775,54.284585247064925,54.30682084567312
254,54.171710720179526,51.032060572716254,57.3113608676428,53.745210965843825,54.95300524626606,52.25293334745102,55.59059425483866,54.27906161701629,51.62459441503264,60.39051459653957,54.293101073315945,55.37967156047128,53.802218478850996,52.387983607966035,42.119112343663474,58.52196220263142,54.22380100105231,56.750473066559515,59.16303418162819,54.287359759757344,56.14732810713914,54.3451068857401,57.7821788277914,57.54075636359496,60.35924361335329,55.77224059260425,54.15889949071136,51.23352480533858,54.59980446844378,50.892865720834095,49.36238746430365,55.17519995384964,52.54343000001607,56.751106713948325,55.39535873626954,51.67001828974918,51.39883910544066,56.04918198724182,51.03702660871255,60.53808246652422,57.05277386124618,52.07227377054189,55.63861170857284,49.82639601493195,51.54658284276564,56.88181253144722,54.810810174298304,50.819057374457024,55.77672786358394,49.54055226235994,50.949616333003185,55.767250182996904,55.08039022639227,58.44870710915313,54.42737004458111,47.83881222935819,52.15351464479502,57.08612485116368,52.74986526402876,57.40249783157353,60.108886259083114,52.060227786384225,50.69482099591597,60.140926598025125,54.100281643848696,52.074689440620695,55.77956883202068,53.9241375747164,57.183816261852144,56.76947253679046,49.15164022313398,50.869560233734276,54.660476235069474,59.183397514042596,55.139668182416095,48.46908513950322,50.6108625577617,57.27402656728847,52.57800627841129,57.459787633194956,52.71477985079362,52.03922577969572,53.171669289277816,51.780001510924194,57.63226191138651,54.28845774927648,53.98128874588477,54.619659589660856,55.64328541726432,51.45913723539037,49.05482658204982,52.290385478080324,51.74587348371411,50.38852640786842,57.340462438847844,53.76403897086995,57.0387438441108,54.11449787701688,51.8010315215148,55.32211863108149,57.25893645010771,54.56369937819578,54.53786633938472
255,54.39772254922055,51.25303658357929,57.54240851486182,53.89563331874229,55.12910883634907,52.50057094797232,55.8251151439883,54.52011418760477,51.76670936086371,60.64256236176106,54.53080156258122,55.459732585010826,53.89579406902765,52.559611108564205,42.35609048793175,58.77236676497105,54.46767058478211,56.931540786929496,59.40126219175211,54.55818061193182,56.464219207700424,54.5660544363929,58.00382828214197,57.76754614553355,60.65346977775791,56.02283347440839,54.383840528221775,51.49922214078366,54.81602480650631,51.12257996491565,49.6068159964933,55.37966655073149,52.761781357255096,56.97367057918794,55.604319997801845,51.94262283847727,51.68704018890511,56.30571685843784,51.26814261095262,60.77056435204636,57.30907057905338,52.2739054068811,55.857623314160044,49.95873473228091,51.7224701475907,57.13973827965673,55.090141012748695,50.97827171962045,56.00579251173818,49.76896468756315,51.21948557040474,55.97838192144689,55.308925164655264,58.69321508830888,54.62803624645875,48.05681800903019,52.454597617493526,57.30700716218893,52.95042588033731,57.47721681917307,60.29675423916321,52.350629326443865,50.84728764619352,60.3796366079268,54.31620705345264,52.31184247990738,55.9916799448494,54.17416573176124,57.43454489218868,57.07624803818872,49.26307883269745,51.09617364582937,54.897120613435604,59.423956237357665,55.40126132612503,48.70242513832447,50.91173373973716,57.59341807756733,52.7711286906673,57.70257593138307,52.929866779347066,52.28475387695571,53.43857210697915,51.911910265136456,57.77876669479605,54.5525611806138,54.250099258694625,54.84401666732371,55.894988439976785,51.686253319897986,49.26946353953844,52.44451368265755,52.03575700754215,50.63600134866101,57.506404760914066,54.00463512800004,57.290363697155236,54.36366323574403,52.059316468127165,55.53679190312075,57.50583577683202,54.84916426951626,54.765040445119624
256,54.626587530631326,51.4766906995178,57.77648436174485,54.03951516218699,55.299543160775016,52.75253964906806,56.10835137266479,54.77837263122917,51.94113924751984,60.90009724524603,54.76811402400842,55.5515441599947,53.99151840542531,52.74270225251284,42.60312946073523,59.0095807110209,54.70506688996283,57.12388240013587,59.63333711433289,54.84071380414495,56.746056585773495,54.75082010850111,58.22476150198875,58.010388666172894,60.95031215815522,56.27377718742579,54.61612187825415,51.76026170703234,55.026676860357014,51.346496328527245,49.84836131898137,55.57530333089882,52.978400487043714,57.22336525874585,55.81468097266962,52.22202364857263,51.95614044564414,56.544531077245,51.51062050015776,61.01205796659584,57.55279585541511,52.47424068868163,56.084008411147956,50.106884244962764,51.8983590648813,57.39459864655425,55.36047699136335,51.141225931887945,56.24498276788035,49.994221154304824,51.494054762844456,56.18128298571881,55.54504657395788,58.929518752267676,54.81893562498212,48.25345480569795,52.73528043028013,57.504003198434646,53.15594655909156,57.51514880594132,60.52087867829678,52.655415968222066,51.102878254160615,60.62021149331159,54.51857881676374,52.6017903734805,56.197225749568446,54.464827996756796,57.678506038809374,57.41021906529765,49.38693290134555,51.36061845152741,55.12463155059153,59.66860015449136,55.669117691694474,48.95113999943014,51.21810002256793,57.88369034788063,52.96820175799945,58.01621214823678,53.160962522523214,52.52360213447569,53.69130295772852,52.03522472975769,57.93751195159477,54.82088287644949,54.50965183869121,55.071363476644954,56.119267951644424,51.9106447905239,49.44728577004777,52.60930191657689,52.32155763001478,50.86406317545851,57.711052307009595,54.24431240420953,57.54275615631006,54.61986786132149,52.31909054826734,55.74262197149303,57.76432742210543,55.12744645623358,54.982104817614484
257,54.857716955633414,51.70355093208855,58.01188297917828,54.1893763988846,55.47806914148117,52.9708717032102,56.36772017819237,55.01262814069819,52.178333379648976,61.17045669392142,55.012238429954614,55.66630648593429,54.098627294966946,52.94261463670749,42.899959867023426,59.22632027459935,54.954569653924416,57.355838733195775,59.86590819122613,55.072119716095514,57.00731389635509,54.925644789877396,58.46387213271721,58.282473697468184,61.249096300823496,56.52005896431053,54.84981416076441,52.018582032999085,55.236864487139115,51.570828513437334,50.09568676123466,55.76346789401761,53.20922097170867,57.521110791634285,56.02401657664913,52.509663090748916,52.20559010176683,56.79014620156846,51.752445739317814,61.27000991764886,57.78641539591763,52.69815954449329,56.30875201869963,50.25760574769228,52.06902574694242,57.65486543491115,55.63893163903074,51.295940949896234,56.480780823128605,50.21693271969951,51.76836234113377,56.387269400923095,55.800097102883974,59.15947200467296,55.01029658398759,48.449807697242115,52.993414204540144,57.717052046264165,53.35944936262272,57.54002081399678,60.78828807808603,52.93895191208471,51.33455834698959,60.85858901821828,54.712404603296214,52.88792790392634,56.40209351276637,54.744609633317545,57.92151130625449,57.74858812583021,49.526205196796745,51.67032401260464,55.36475097387796,59.91442585637141,55.93789183415309,49.20794402920815,51.543775475726655,58.15985960200558,53.16698879079136,58.29614881104431,53.39674441242471,52.7618281389917,53.941035031884965,52.16338899470358,58.115613475958035,55.096716256113,54.76206837652653,55.32568721414342,56.32731636158938,52.13366051107027,49.61704209942553,52.792534692040576,52.61892312485391,51.08370187486622,57.865936417006644,54.48123226181364,57.79744560210315,54.87576976142334,52.586292570908704,55.93756402031217,58.01752067839405,55.422454291487064,55.204864851419394
258,55.08836407787996,51.924621844877066,58.25210631088285,54.33321850090152,55.662996093135824,53.183162569640544,56.60752727455464,55.244514030186586,52.38097021350993,61.44371122776965,55.25604631595488,55.815056850831226,54.24935607466197,53.13926786444376,43.16986463958675,59.46620199657225,55.215868579744836,57.61687639535548,60.106618243047336,55.28609236184356,57.2571293364389,55.080897439497065,58.71071835293639,58.55624744328655,61.556471080376426,56.75893971469714,55.08513345416366,52.28315521508899,55.441319953001994,51.79186245542718,50.308990324361325,55.93031622936644,53.44484106411642,57.78315907892702,56.21722512519207,52.812505579842295,52.438124277483034,57.05605398837364,51.94905353786903,61.52858438727124,58.005521290606836,52.937783473103266,56.51290942854817,50.40809166851285,52.23572231191581,57.93604272291969,55.953796791995785,51.433223840453564,56.69017700309319,50.442769667211046,52.0340624899315,56.60915682878743,56.05504116793192,59.389724461793264,55.21025206709021,48.67078984596115,53.24488004325822,57.96419740057926,53.60011484110313,57.563677520545326,61.020148062713766,53.20314634379495,51.54841065861292,61.14104765286069,54.89682529803494,53.13300956657476,56.608637545862976,55.0090333160337,58.16650394115649,58.055430394333456,49.6725878456012,51.94170599750116,55.63764002048553,60.200368853730865,56.2458874274232,49.45088423692178,51.84666585979438,58.42551666117256,53.41803968584311,58.569210730822995,53.63438335953563,53.00532444715679,54.17759425530838,52.30648955876854,58.26472679822721,55.37653934183871,55.012551494345075,55.57611651706176,56.525289991490546,52.35898800085838,49.76248591848145,53.00852085681687,52.883253513450036,51.29436393732725,58.016995947362545,54.70033980794766,58.09714286716454,55.13099043726539,52.87058187653001,56.117468998901195,58.269202504563104,55.7521408263611,55.438204297159295
